tweet_id,retweets,favorites
667866724293877760,1093,3126
667861340749471744,83,251
667832474953625600,68,297
667806454573760512,526,1092
667801013445750784,100,341
667793409583771648,351,722
667782464991965184,256,429
667773195014021121,59,241
667766675769573376,233,466
667728196545200128,159,388
667724302356258817,338,509
667550904950915073,36,0
667550882905632768,33,0
667549055577362432,2424,6037
667546741521195010,134,346
667544320556335104,556,903
667538891197542400,72,212
667534815156183040,568,853
667530908589760512,257,493
667524857454854144,1180,1770
667517642048163840,199,384
667509364010450944,2237,7052
667502640335572993,228,554
667495797102141441,291,549
667491009379606528,237,552
667470559035432960,101,269
667455448082227200,66,199
667453023279554560,95,321
667443425659232256,613,816
667437278097252352,254,470
667435689202614272,87,319
667405339315146752,229,482
667393430834667520,59,203
667369227918143488,170,380
667211855547486208,253,511
667200525029539841,276,643
667192066997374976,114,404
667188689915760640,440,771
667182792070062081,6521,14874
667177989038297088,57,195
667176164155375616,481,632
667174963120574464,86,257
667171260800061440,95,229
667165590075940865,1210,2777
667160273090932737,65,264
667152164079423490,17955,49089
667138269671505920,2339,4766
667119796878725120,133,342
667090893657276420,130,342
667073648344346624,130,419
667070482143944705,14,86
667065535570550784,49,171
667062181243039745,56,223
667044094246576128,52,194
667012601033924608,235,463
666996132027977728,100,252
666983947667116034,1028,2642
666837028449972224,572,843
666835007768551424,82,220
666826780179869698,101,262
666817836334096384,260,534
666804364988780544,94,246
666786068205871104,506,791
666781792255496192,203,398
666776908487630848,180,361
666739327293083650,68,239
666701168228331520,226,443
666691418707132416,49,190
666649482315059201,598,905
666644823164719104,86,236
666454714377183233,216,534
666447344410484738,22,105
666437273139982337,50,129
666435652385423360,54,167
666430724426358785,201,322
666428276349472768,86,168
666421158376562688,116,320
666418789513326592,47,127
666411507551481857,334,454
666407126856765440,42,112
666396247373291520,88,170
666373753744588802,95,192
666362758909284353,581,789
666353288456101888,74,227
666345417576210432,143,304
666337882303524864,95,201
666293911632134144,363,513
666287406224695296,68,151
666273097616637952,79,179
666268910803644416,36,104
666104133288665088,6747,14540
666102155909144576,13,80
666099513787052032,71,159
666094000022159362,76,166
666082916733198337,45,120
666073100786774016,172,327
666071193221509120,64,152
666063827256086533,225,486
666058600524156928,58,114
666057090499244032,143,302
666055525042405380,258,444
666051853826850816,864,1239
666050758794694657,59,134
666049248165822465,40,108
666044226329800704,143,304
666033412701032449,46,126
666029285002620928,47,130
666020888022790149,518,2527
